userId,itemId,rating,timestamp
4,63,4.0,1996-08-24 09:33:18
4,64,4.0,1996-08-24 09:34:03
4,67,3.0,1996-08-24 09:27:05
4,71,3.0,1996-08-24 09:31:27
4,73,5.0,1996-08-24 09:29:04
4,77,4.0,1996-08-24 09:29:04
4,88,4.0,1996-08-24 09:34:42
4,90,3.0,1996-08-24 09:37:37
4,95,4.0,1996-08-24 09:30:38
5,2,3.0,1996-12-25 15:26:09
5,38,3.0,1996-12-25 15:28:43
5,42,5.0,1996-12-25 15:26:48
5,46,4.0,1996-12-25 15:26:09
5,62,3.0,1996-12-25 15:27:30
5,63,5.0,1996-12-25 15:27:30
5,64,4.0,1996-12-25 15:26:48
5,65,4.0,1996-12-26 16:24:34
5,66,5.0,1996-12-25 15:28:43
5,71,5.0,1996-12-25 15:26:09
5,73,5.0,1996-12-25 15:28:43
5,77,4.0,1996-12-25 15:25:15
5,80,4.0,1996-12-25 15:26:47
5,83,5.0,1996-12-25 15:28:08
5,86,3.0,1996-12-25 15:29:11
5,89,4.0,1996-12-25 15:27:30
5,100,3.0,1996-12-25 15:25:15
5,101,5.0,1996-12-26 16:26:29
5,102,5.0,1996-12-25 15:25:15
5,111,5.0,1996-12-25 15:17:36
5,122,5.0,1996-12-25 15:15:35
5,123,3.0,1996-12-25 15:16:32
5,126,5.0,1996-12-25 15:17:54
5,149,5.0,1996-12-26 16:27:13
5,150,5.0,1996-12-26 16:26:29
5,153,4.0,1996-12-25 15:19:12
5,155,2.0,1996-12-25 15:16:31
5,157,5.0,1996-12-26 16:25:53
5,158,5.0,1996-12-26 16:27:54
5,171,5.0,1996-12-26 16:28:48
5,176,5.0,1996-12-26 16:27:54
5,184,5.0,1996-12-26 16:27:54
5,241,5.0,1996-12-25 15:20:31
6,1,5.0,1997-03-13 17:50:52
6,5,5.0,1997-03-13 17:52:38
6,10,5.0,1997-03-13 17:50:52
6,17,5.0,1997-03-13 17:54:18
6,19,5.0,1997-03-13 17:50:52
6,26,3.0,1997-03-13 17:56:23
6,28,5.0,1997-03-13 17:50:52
6,107,4.0,1997-03-13 17:56:23
6,109,5.0,1997-03-13 17:50:52
6,110,4.0,1997-03-13 17:54:18
6,117,3.0,1997-03-13 17:52:38
6,124,3.0,1997-03-13 17:56:23
6,155,1.0,1997-03-13 17:52:38
7,3,3.0,2002-01-16 19:14:23
7,7,4.0,2002-01-16 19:04:49
7,8,2.0,2002-01-16 19:18:52
7,12,3.0,2002-01-16 18:53:58
7,30,3.0,2002-01-16 19:06:05
7,44,3.0,2002-01-16 18:36:57
7,53,3.0,2002-01-16 19:08:10
7,54,4.0,2002-01-16 18:34:06
7,56,3.0,2002-01-16 19:17:17
7,59,3.0,2002-01-16 19:07:18
7,61,4.0,2002-01-16 18:08:56
7,71,4.0,2002-01-16 19:04:20
7,94,4.0,2002-01-16 18:27:31
7,99,4.0,2002-01-16 18:24:40
7,104,4.0,2002-01-16 19:05:38
7,112,2.0,2002-01-16 18:53:58
7,118,3.0,2002-01-16 19:09:21
7,123,3.0,2002-01-16 19:15:27
7,134,4.0,2002-01-16 18:08:30
7,138,4.0,2002-01-16 19:01:40
7,141,3.0,2002-01-16 19:02:55
7,142,3.0,2002-01-16 19:03:50
7,147,4.0,2002-01-16 18:24:41
7,162,3.0,2002-01-16 19:07:18
7,164,4.0,2002-01-16 18:44:58
7,165,3.0,2002-01-16 19:08:32
7,176,5.0,2002-01-16 18:09:32
7,182,2.0,2002-01-16 18:45:32
7,195,3.0,2002-01-16 18:08:06
7,200,4.0,2002-01-16 19:00:43
7,203,5.0,2002-01-16 18:21:02
7,211,4.0,2002-01-16 18:44:58
7,212,4.0,2002-01-16 18:34:25
7,218,3.0,2002-01-16 18:45:32
7,225,3.0,2002-01-16 18:32:20
7,241,3.0,2002-01-16 19:03:30
7,244,2.0,2002-01-16 19:15:50
7,245,3.0,2002-01-16 19:08:54
7,247,3.0,2002-01-16 18:39:35
7,249,3.0,2002-01-16 18:33:18
7,252,3.0,2002-01-16 18:48:48
7,255,3.0,2002-01-16 19:11:03
7,260,4.0,2002-01-16 19:02:29
7,262,2.0,2002-01-16 18:36:57
7,263,5.0,2002-01-16 19:06:05
7,267,4.0,2002-01-16 19:05:38
7,273,3.0,2002-01-16 18:55:11
7,277,4.0,2002-01-16 19:24:56
7,278,4.0,2002-01-16 18:48:18
7,281,3.0,2002-01-16 18:33:18
7,297,3.0,2002-01-16 19:28:04
7,298,4.0,2002-01-16 18:28:18
7,300,5.0,2002-01-16 18:24:41
7,304,3.0,2002-01-16 18:52:03
7,305,3.0,2002-01-16 19:01:40
7,307,4.0,2002-01-16 18:33:42
7,312,3.0,2002-01-16 19:08:32
7,326,2.0,2002-01-16 18:36:28
7,336,4.0,2002-01-16 18:29:47
7,357,4.0,2002-01-16 18:47:12
7,358,3.0,2002-01-16 18:55:11
7,362,2.0,2002-01-16 18:50:19
7,364,4.0,2002-01-16 18:51:41
7,369,3.0,2002-01-16 19:23:56
7,373,3.0,2002-01-16 18:54:30
7,376,5.0,2002-01-16 19:29:08
7,387,3.0,2002-01-16 18:47:12
7,394,4.0,2002-01-16 19:24:56
7,400,2.0,2002-01-16 18:50:52
7,402,3.0,2002-01-16 18:25:21
7,429,3.0,2002-01-16 18:54:30
7,435,4.0,2002-01-16 18:49:11
7,444,5.0,2002-01-16 18:17:06
8,1,4.0,1996-06-05 13:37:51
8,4,3.0,1996-06-05 13:50:31
8,29,4.0,1996-06-05 11:11:21
8,32,3.0,1996-06-05 11:12:55
8,41,4.0,1996-06-05 13:37:14
8,43,5.0,1996-06-05 13:39:23
8,45,3.0,1996-06-05 13:44:04
8,48,5.0,1996-06-05 11:11:21
8,49,2.0,1996-06-05 11:13:55
8,53,4.0,1996-06-05 13:37:14
8,55,4.0,1996-06-05 13:44:04
8,59,4.0,1996-06-05 13:53:10
8,74,5.0,1996-06-05 13:38:16
8,94,5.0,1996-06-05 13:40:13
8,96,4.0,1996-06-05 13:54:49
8,97,3.0,1996-06-05 11:12:55
8,100,5.0,1996-06-05 13:38:16
8,102,3.0,1996-06-18 08:45:32
9,58,4.0,2001-07-01 20:26:38
9,189,3.0,2001-07-01 20:26:17
9,277,3.0,2001-07-01 20:50:44
9,293,5.0,2001-07-01 20:43:51
9,367,3.0,2001-07-01 20:48:10
9,371,3.0,2001-07-01 20:48:36
9,373,2.0,2001-07-01 20:50:44
9,394,5.0,2001-07-01 20:51:20
10,1,4.0,1999-11-25 02:44:47
10,176,4.0,1999-11-25 02:33:00
10,178,4.0,1999-11-25 02:36:16
10,184,4.0,1999-11-25 02:40:10
10,195,4.0,1999-11-25 02:39:14
10,200,5.0,1999-11-25 02:39:14
10,219,3.0,1999-11-25 02:46:26
10,239,5.0,1999-11-25 02:36:16
10,263,4.0,1999-11-25 02:40:10
10,343,3.0,1999-11-25 02:36:16
10,379,4.0,1999-11-25 02:45:34
11,1,4.5,2009-01-02 01:13:41
11,14,5.0,2009-01-01 04:11:35
11,23,4.0,2009-01-01 23:49:08
11,29,5.0,2009-01-01 04:49:03
11,32,4.0,2009-01-02 01:15:00
11,49,3.5,2009-01-01 05:41:36
11,50,5.0,2009-01-01 22:56:11
11,58,5.0,2009-01-02 01:13:24
11,67,5.0,2009-08-25 03:27:37
11,82,4.5,2009-01-02 01:15:49
11,90,4.5,2009-01-01 04:02:19
11,96,4.5,2009-01-02 01:16:09
11,97,5.0,2009-08-25 03:27:47
11,102,4.5,2009-01-02 01:15:04
11,106,4.0,2009-01-01 23:52:32
11,108,2.0,2009-01-01 04:32:18
11,110,4.5,2009-08-24 19:46:45
11,122,5.0,2009-01-01 05:39:00
11,145,5.0,2009-08-25 03:15:09
11,151,4.0,2009-01-02 01:16:51
11,176,5.0,2009-01-01 05:26:00
11,178,4.0,2009-01-02 01:14:48
11,186,5.0,2009-01-01 04:30:58
11,187,3.0,2009-01-01 04:51:53
11,202,4.0,2009-01-01 05:43:26
11,211,5.0,2009-01-01 04:58:42
11,221,4.0,2009-01-01 04:41:44
11,251,5.0,2009-01-01 05:33:03
11,253,5.0,2009-01-01 05:45:34
11,254,4.0,2009-01-01 05:43:00
11,263,4.0,2009-01-02 01:16:04
11,272,4.5,2009-01-01 05:33:17
11,296,5.0,2009-01-01 04:58:47
11,318,5.0,2009-01-01 04:02:43
11,319,3.0,2009-01-02 00:25:05
11,356,4.5,2009-01-02 01:16:19
11,367,0.5,2009-01-01 04:55:29
11,373,4.5,2009-01-01 04:03:03
11,376,5.0,2009-08-25 03:28:42
11,383,5.0,2009-01-01 04:37:20
11,394,4.5,2009-01-02 00:46:25
11,423,3.0,2009-01-01 05:46:18
11,424,5.0,2009-08-24 19:49:48
11,444,4.5,2009-01-02 01:17:02
11,445,4.5,2009-01-01 05:55:19
11,462,5.0,2009-01-01 05:30:46
11,466,5.0,2009-01-01 23:49:43
11,473,5.0,2009-01-01 04:16:32
11,494,4.0,2009-01-02 01:19:40
12,1,4.0,1997-03-22 20:48:38
12,4,3.0,1997-03-22 20:49:34
12,5,3.0,1997-03-22 20:49:34
12,10,3.0,1997-03-22 20:48:39
12,42,4.0,1997-03-22 20:50:25
12,58,4.0,1997-03-22 20:53:21
12,67,4.0,1997-03-22 20:53:14
12,81,3.0,1997-03-22 20:49:34
12,98,4.0,1997-03-22 20:53:18
12,99,3.0,1997-03-22 20:53:19
12,102,4.0,1997-03-22 20:54:22
12,105,5.0,1997-03-22 20:49:34
12,118,3.0,1997-03-22 20:48:37
12,122,3.0,1997-03-22 20:48:37
12,123,4.0,1997-03-22 20:50:25
13,1,4.0,1996-11-27 08:21:31
13,11,3.0,1996-11-27 08:16:11
13,14,5.0,1996-11-27 08:16:57
13,23,5.0,1996-11-27 08:14:32
13,29,5.0,1996-11-27 08:12:46
13,31,4.0,1996-11-27 08:17:31
13,32,3.0,1996-11-27 08:13:13
13,46,3.0,1996-11-27 08:19:02
13,50,5.0,1996-11-27 08:14:11
13,59,3.0,1996-11-27 08:16:57
13,62,4.0,1996-11-27 08:15:18
13,67,2.0,1996-11-27 08:12:46
13,74,5.0,1996-11-27 08:13:13
13,102,2.0,1996-11-27 08:13:39
13,104,5.0,1996-11-27 08:15:41
14,1,4.5,2008-10-29 20:13:59
14,29,5.0,2008-10-29 20:08:51
14,40,4.0,2008-10-29 22:46:48
14,49,3.0,2008-10-29 22:38:10
14,53,4.5,2008-10-29 21:44:19
14,77,4.0,2008-10-29 22:37:07
14,88,2.0,2008-10-29 22:44:41
14,95,2.5,2008-10-29 22:39:25
14,96,2.5,2008-10-29 22:38:38
14,101,3.5,2008-10-29 22:43:05
14,148,3.0,2008-10-29 19:34:57
14,153,3.5,2008-10-29 19:33:39
14,164,3.5,2008-10-29 22:38:27
14,184,4.0,2008-10-29 22:37:28
14,194,1.0,2008-10-29 21:27:59
14,198,5.0,2008-10-29 20:16:00
14,211,4.0,2008-10-29 20:14:46
14,212,4.0,2008-10-29 22:48:43
14,245,2.5,2008-10-29 19:35:16
14,253,3.5,2008-10-29 22:38:32
14,262,4.5,2008-10-29 19:38:03
14,294,1.0,2008-10-29 19:40:47
14,296,4.0,2008-10-29 19:51:33
14,298,3.0,2008-10-29 20:05:28
14,304,2.5,2008-10-29 19:51:06
14,308,3.0,2008-10-29 19:51:02
14,321,4.5,2008-10-29 20:51:29
14,324,3.5,2008-10-29 19:37:52
14,352,3.0,2008-10-29 21:13:25
14,356,2.5,2008-10-29 22:38:52
14,372,3.5,2008-10-29 19:36:36
14,375,4.0,2008-10-29 21:06:56
14,379,3.5,2008-10-29 21:40:04
14,380,3.5,2008-10-29 22:46:15
14,388,3.0,2008-10-29 22:42:22
14,444,3.5,2008-10-29 20:15:15
15,6,2.0,1996-08-16 14:57:45
15,16,3.0,1996-08-16 15:00:17
15,28,3.0,1996-08-16 14:56:06
15,29,4.0,1996-08-16 14:44:02
15,32,2.0,1996-08-16 14:45:04
15,50,3.0,1996-08-16 14:46:26
15,66,3.0,1996-08-16 15:00:18
15,71,3.0,1996-08-16 15:01:26
15,74,4.0,1996-08-16 14:45:47
15,82,3.0,1996-08-16 14:57:45
15,86,4.0,1996-08-16 15:02:28
15,91,4.0,1996-08-16 15:01:26
15,97,3.0,1996-08-16 14:45:04
15,99,3.0,1996-08-16 14:44:02
15,101,4.0,1996-08-16 15:01:26
15,103,4.0,1996-08-16 15:02:28
15,105,4.0,1996-08-16 14:57:45
15,122,3.0,1996-08-16 15:00:18
16,1,3.0,2001-05-27 13:22:52
16,25,4.0,2001-05-27 13:28:56
16,58,4.0,2001-05-27 13:31:35
16,91,3.0,2001-05-27 13:30:13
16,154,3.0,2001-05-27 13:27:49
16,171,3.0,2001-05-27 13:21:12
16,177,5.0,2001-05-27 13:22:18
16,204,2.0,2001-05-27 13:27:49
16,310,3.0,2001-05-27 13:28:34
16,378,4.0,2001-05-27 13:22:52
17,4,4.0,2001-01-06 07:24:23
17,66,3.0,2001-01-06 07:24:46
17,211,4.0,2001-01-06 07:18:24
17,272,3.0,2001-01-06 07:24:46
17,300,5.0,2001-01-16 23:04:10
17,367,5.0,2001-01-06 07:16:42
17,436,4.0,2001-05-11 01:15:25
18,42,1.0,2007-11-20 15:48:15
18,58,4.0,2007-11-20 15:48:00
18,77,1.5,2007-11-20 15:47:46
18,100,3.5,2007-11-20 15:47:41
18,105,4.0,2007-11-20 15:48:36
18,181,5.0,2007-11-30 11:53:05
18,195,4.5,2009-03-05 22:46:34
18,211,2.0,2009-03-06 16:21:16
18,456,3.0,2009-03-05 22:53:34
19,1,5.0,1997-02-05 21:03:48
19,4,5.0,1997-02-05 21:04:44
19,5,5.0,1997-02-05 21:04:44
19,10,4.0,1997-02-05 21:03:48
19,14,2.0,1997-02-05 21:03:47
19,19,5.0,1997-02-05 21:03:48
19,24,5.0,1997-02-05 21:04:44
19,26,4.0,1997-02-05 21:06:13
19,65,4.0,1997-02-05 21:05:22
19,81,4.0,1997-02-05 21:04:44
19,107,4.0,1997-02-05 21:06:13
19,115,3.0,1997-02-05 21:06:46
19,117,4.0,1997-02-05 21:04:44
19,155,5.0,1997-02-05 21:04:44
20,9,4.0,2005-09-12 15:39:48
20,38,3.5,2005-09-12 15:39:35
20,64,2.0,2005-09-12 15:44:02
20,296,3.5,2005-09-12 15:40:02
20,352,4.0,2005-09-12 15:43:46
20,444,3.5,2005-09-12 15:39:03
20,468,3.5,2005-09-12 15:40:10
21,4,4.0,2001-06-10 16:16:07
21,14,4.0,2001-06-10 16:14:58
21,61,3.0,2001-06-10 16:14:42
21,100,5.0,2001-06-10 16:09:04
21,101,3.0,2001-06-10 16:20:44
21,128,5.0,2001-06-10 15:54:53
21,135,4.0,2001-06-10 16:08:09
21,138,3.0,2001-06-10 16:24:50
21,145,5.0,2001-06-10 15:54:53
21,151,4.0,2001-06-10 16:16:20
21,157,4.0,2001-06-10 16:13:46
21,160,5.0,2001-06-10 16:00:14
21,164,4.0,2001-06-10 16:18:38
21,172,3.0,2001-06-10 16:22:25
21,175,5.0,2001-06-10 15:55:23
21,182,4.0,2001-06-10 16:08:45
21,184,5.0,2001-06-10 16:19:54
21,185,5.0,2001-06-10 16:09:40
21,189,4.0,2001-06-10 16:00:14
21,194,5.0,2001-06-10 16:03:37
21,206,5.0,2001-06-10 16:08:09
21,208,4.0,2001-06-10 16:03:59
21,211,4.0,2001-06-10 16:19:54
21,214,4.0,2001-06-10 16:07:31
21,215,2.0,2001-06-10 16:14:07
21,217,4.0,2001-06-10 16:20:28
21,241,4.0,2001-06-10 16:23:06
21,246,4.0,2001-06-10 16:25:30
21,259,5.0,2001-06-10 16:08:09
21,280,4.0,2001-06-10 16:15:26
21,293,5.0,2001-06-10 16:14:58
21,298,3.0,2001-06-10 16:24:31
21,315,4.0,2001-06-10 16:21:47
21,329,5.0,2001-06-10 16:17:28
21,332,4.0,2001-06-10 16:08:45
21,364,3.0,2001-06-10 16:12:55
21,375,4.0,2001-06-10 16:14:42
21,388,4.0,2001-06-10 16:13:28
21,406,4.0,2001-06-10 16:13:28
21,410,3.0,2001-06-10 16:18:58
22,1,3.0,2001-07-09 00:22:37
22,9,5.0,2001-07-09 00:23:48
22,15,4.0,2001-07-09 00:21:17
22,16,4.0,2001-07-09 00:19:39
22,23,4.0,2001-07-09 00:01:02
22,74,3.0,2001-07-09 00:28:53
22,96,3.0,2001-07-09 00:07:10
22,109,5.0,2001-07-09 00:30:30
22,117,4.0,2001-07-09 00:30:08
22,151,5.0,2001-07-09 00:25:33
22,152,3.0,2001-07-09 00:31:17
22,160,4.0,2001-07-09 00:19:53
22,165,4.0,2001-07-09 00:26:27
22,178,3.0,2001-07-09 00:25:33
22,217,3.0,2001-07-09 00:25:54
22,232,3.0,2001-07-09 00:29:52
22,238,4.0,2001-07-09 00:32:30
22,255,4.0,2001-07-09 00:32:30
22,261,3.0,2001-07-09 00:31:44
22,324,4.0,2001-07-09 00:26:48
22,383,3.0,2001-07-09 00:20:43
22,387,4.0,2001-07-09 00:28:53
22,394,4.0,2001-07-09 00:24:30
22,396,3.0,2001-07-09 00:26:27
22,436,4.0,2001-07-09 00:01:53
22,438,3.0,2001-07-09 00:01:53
23,1,4.0,1998-12-24 00:13:31
23,15,5.0,1998-12-24 00:06:41
23,16,5.0,1998-12-24 00:02:01
23,20,1.0,1998-12-24 00:15:56
23,36,5.0,1998-12-24 00:05:12
23,58,2.0,1998-12-24 00:00:41
23,98,3.0,1998-12-24 00:12:45
23,116,4.0,1998-12-24 00:04:13
23,154,5.0,1998-12-24 00:06:41
23,160,5.0,1998-12-24 00:04:14
23,162,3.0,1998-12-24 00:12:45
23,163,5.0,1998-12-24 00:10:02
23,187,3.0,1998-12-24 00:13:31
23,243,4.0,1998-12-24 00:11:37
23,247,4.0,1998-12-24 00:12:45
23,253,5.0,1998-12-24 00:15:26
23,254,5.0,1998-12-24 00:14:41
23,258,5.0,1998-12-24 00:03:09
23,259,3.0,1998-12-24 00:07:18
23,263,4.0,1998-12-24 00:03:41
23,267,4.0,1998-12-24 00:15:26
23,269,2.0,1998-12-24 00:18:00
23,300,5.0,1998-12-24 00:03:09
23,316,3.0,1998-12-24 00:18:26
23,332,4.0,1998-12-23 23:57:13
24,1,4.0,2001-07-04 07:02:29
24,14,4.0,2001-07-01 07:25:04
24,16,5.0,2001-07-02 10:50:51
24,19,3.0,2001-07-04 07:46:23
24,24,2.0,2001-07-14 07:53:45
24,32,4.0,2001-07-04 07:56:45
24,36,5.0,2001-07-01 07:40:15
24,53,3.0,2001-07-04 07:55:23
24,55,3.0,2001-07-14 07:55:54
24,58,5.0,2001-07-04 07:44:08
24,59,4.0,2001-07-04 07:46:23
24,62,4.0,2001-07-04 07:49:47
24,66,4.0,2001-07-04 07:06:38
24,67,4.0,2001-07-04 07:55:46
